entry_index,exit_index,entry_time,exit_time,position,entry_price,exit_price,pnl,size,equity_after,exit_reason
48160,48164,2018-03-08 09:00:00,2018-03-08 13:00:00,long,9482.0,9472.0,-1050.0,105,1481486.5,stop_loss
48165,48173,2018-03-08 14:00:00,2018-03-08 23:00:00,long,9488.75,9500.5,1233.75,105,1480436.5,eod
48175,48176,2018-03-09 01:00:00,2018-03-09 02:00:00,long,9499.0,9496.5,-262.5,105,1481670.25,eow
48177,48178,2018-03-09 03:00:00,2018-03-09 04:00:00,long,9501.5,9499.0,-262.5,105,1481407.75,eow
48179,48180,2018-03-09 05:00:00,2018-03-09 06:00:00,long,9508.5,9499.5,-945.0,105,1481145.25,eow
48181,48182,2018-03-09 07:00:00,2018-03-09 08:00:00,long,9503.25,9549.25,4830.0,105,1480200.25,take_profit
48184,48185,2018-03-09 10:00:00,2018-03-09 11:00:00,long,9574.5,9586.75,1274.0,104,1485030.25,eow
48186,48187,2018-03-09 12:00:00,2018-03-09 13:00:00,long,9594.25,9604.5,1066.0,104,1486304.25,eow
48189,48190,2018-03-09 15:00:00,2018-03-09 16:00:00,long,9627.5,9624.0,-360.5,103,1487370.25,eod
48197,48205,2018-03-12 00:00:00,2018-03-12 08:00:00,long,9661.0,9648.5,-1287.5,103,1487009.75,stop_loss
48206,48207,2018-03-12 09:00:00,2018-03-12 10:00:00,long,9664.25,9652.5,-1210.25,103,1485722.25,stop_loss
48208,48215,2018-03-12 11:00:00,2018-03-12 19:00:00,long,9667.75,9656.75,-1133.0,103,1484512.0,stop_loss
48216,48219,2018-03-12 20:00:00,2018-03-12 23:00:00,long,9658.75,9657.75,-103.0,103,1483379.0,eod
48220,48229,2018-03-13 00:00:00,2018-03-13 09:00:00,long,9664.25,9697.75,3450.5,103,1483276.0,take_profit
48232,48233,2018-03-13 12:00:00,2018-03-13 13:00:00,long,9620.5,9607.25,-1364.75,103,1486726.5,stop_loss
48235,48239,2018-03-13 15:00:00,2018-03-13 20:00:00,long,9571.25,9555.25,-1664.0,104,1485361.75,stop_loss
48241,48242,2018-03-13 22:00:00,2018-03-13 23:00:00,long,9545.5,9550.75,546.0,104,1483697.75,eod
48243,48246,2018-03-14 00:00:00,2018-03-14 03:00:00,long,9560.75,9596.0,3666.0,104,1484243.75,take_profit
48249,48252,2018-03-14 06:00:00,2018-03-14 09:00:00,long,9611.0,9586.25,-2574.0,104,1487909.75,stop_loss
48253,48254,2018-03-14 10:00:00,2018-03-14 11:00:00,long,9593.25,9550.5,-4446.0,104,1485335.75,stop_loss
48255,48259,2018-03-14 12:00:00,2018-03-14 16:00:00,long,9574.25,9560.25,-1456.0,104,1480889.75,stop_loss
48260,48262,2018-03-14 18:00:00,2018-03-14 20:00:00,long,9568.75,9532.75,-3744.0,104,1479433.75,stop_loss
48263,48265,2018-03-14 21:00:00,2018-03-14 23:00:00,long,9541.0,9567.5,2756.0,104,1475689.75,eod
48267,48272,2018-03-15 01:00:00,2018-03-15 06:00:00,long,9569.0,9553.0,-1664.0,104,1478445.75,stop_loss
48273,48279,2018-03-15 07:00:00,2018-03-15 13:00:00,long,9555.0,9537.25,-1846.0,104,1476781.75,stop_loss
48280,48288,2018-03-15 14:00:00,2018-03-15 23:00:00,long,9557.25,9557.5,26.0,104,1474935.75,eod
48290,48291,2018-03-16 01:00:00,2018-03-16 02:00:00,long,9570.25,9562.0,-858.0,104,1474961.75,eow
48292,48293,2018-03-16 03:00:00,2018-03-16 04:00:00,long,9554.0,9569.0,1560.0,104,1474103.75,eow
48296,48297,2018-03-16 07:00:00,2018-03-16 08:00:00,long,9562.25,9571.75,988.0,104,1475663.75,eow
48301,48302,2018-03-16 12:00:00,2018-03-16 13:00:00,long,9553.5,9541.75,-1222.0,104,1476651.75,stop_loss
48303,48304,2018-03-16 14:00:00,2018-03-16 15:00:00,long,9543.25,9538.25,-520.0,104,1475429.75,eow
48312,48313,2018-03-19 00:00:00,2018-03-19 01:00:00,long,9503.0,9490.0,-1365.0,105,1474909.75,stop_loss
48314,48316,2018-03-19 02:00:00,2018-03-19 04:00:00,long,9486.25,9451.0,-3701.25,105,1473544.75,stop_loss
48317,48318,2018-03-19 05:00:00,2018-03-19 06:00:00,long,9462.0,9447.5,-1522.5,105,1469843.5,stop_loss
48319,48322,2018-03-19 07:00:00,2018-03-19 10:00:00,long,9453.5,9409.75,-4593.75,105,1468321.0,stop_loss
48324,48328,2018-03-19 12:00:00,2018-03-19 16:00:00,long,9360.5,9415.75,5856.5,106,1463727.25,take_profit
48330,48334,2018-03-19 19:00:00,2018-03-19 23:00:00,long,9385.25,9386.75,159.0,106,1469583.75,eod
48335,48340,2018-03-20 00:00:00,2018-03-20 05:00:00,long,9395.0,9385.25,-1033.5,106,1469742.75,stop_loss
48341,48346,2018-03-20 06:00:00,2018-03-20 11:00:00,long,9406.0,9377.75,-2994.5,106,1468709.25,stop_loss
48347,48348,2018-03-20 12:00:00,2018-03-20 13:00:00,long,9396.25,9380.0,-1722.5,106,1465714.75,stop_loss
48349,48357,2018-03-20 14:00:00,2018-03-20 23:00:00,long,9409.5,9420.0,1113.0,106,1463992.25,eod
48358,48362,2018-03-21 00:00:00,2018-03-21 04:00:00,long,9422.25,9394.5,-2941.5,106,1465105.25,stop_loss
48363,48370,2018-03-21 05:00:00,2018-03-21 12:00:00,long,9393.0,9428.25,3736.5,106,1462163.75,take_profit
48372,48377,2018-03-21 14:00:00,2018-03-21 20:00:00,long,9369.25,9398.0,3047.5,106,1465900.25,take_profit
48378,48379,2018-03-21 21:00:00,2018-03-21 22:00:00,long,9402.75,9391.0,-1245.5,106,1468947.75,stop_loss
48380,48383,2018-03-21 23:00:00,2018-03-22 02:00:00,long,9387.25,9371.25,-1696.0,106,1467702.25,stop_loss
48385,48386,2018-03-22 04:00:00,2018-03-22 05:00:00,long,9334.75,9305.5,-3129.75,107,1466006.25,stop_loss
48387,48389,2018-03-22 06:00:00,2018-03-22 08:00:00,long,9300.5,9287.5,-1391.0,107,1462876.5,stop_loss
48390,48391,2018-03-22 09:00:00,2018-03-22 10:00:00,long,9293.5,9258.25,-3771.75,107,1461485.5,stop_loss
48393,48394,2018-03-22 12:00:00,2018-03-22 13:00:00,long,9267.75,9296.0,3022.75,107,1457713.75,take_profit
48396,48398,2018-03-22 15:00:00,2018-03-22 18:00:00,long,9198.5,9171.5,-2916.0,108,1460736.5,stop_loss
48400,48403,2018-03-22 20:00:00,2018-03-22 23:00:00,long,9134.0,9131.5,-272.5,109,1457820.5,eod
48406,48407,2018-03-23 02:00:00,2018-03-23 03:00:00,long,9137.5,9168.25,3351.75,109,1457548.0,take_profit
48410,48411,2018-03-23 06:00:00,2018-03-23 07:00:00,long,9146.0,9168.25,2425.25,109,1460899.75,eow
48412,48413,2018-03-23 08:00:00,2018-03-23 09:00:00,long,9173.25,9184.25,1199.0,109,1463325.0,eow
48416,48417,2018-03-23 12:00:00,2018-03-23 13:00:00,long,9129.5,9188.5,6431.0,109,1464524.0,take_profit
48419,48420,2018-03-23 15:00:00,2018-03-23 16:00:00,long,9020.0,9048.0,3080.0,110,1470955.0,take_profit
48422,48424,2018-03-25 19:00:00,2018-03-25 21:00:00,long,9069.25,9110.25,4510.0,110,1474035.0,take_profit
48426,48429,2018-03-25 23:00:00,2018-03-26 02:00:00,long,9103.75,9137.75,3706.0,109,1478545.0,take_profit
48431,48437,2018-03-26 04:00:00,2018-03-26 10:00:00,long,9139.5,9119.5,-2180.0,109,1482251.0,stop_loss
48439,48441,2018-03-26 12:00:00,2018-03-26 14:00:00,long,9132.75,9210.75,8502.0,109,1480071.0,take_profit
48444,48449,2018-03-26 18:00:00,2018-03-26 23:00:00,long,9281.0,9310.25,3129.75,107,1488573.0,take_profit
48451,48455,2018-03-27 01:00:00,2018-03-27 05:00:00,long,9311.25,9348.5,3985.75,107,1491702.75,take_profit
48457,48458,2018-03-27 07:00:00,2018-03-27 08:00:00,long,9332.5,9314.25,-1952.75,107,1495688.5,stop_loss
48459,48460,2018-03-27 09:00:00,2018-03-27 10:00:00,long,9301.5,9265.75,-3825.25,107,1493735.75,stop_loss
48461,48462,2018-03-27 11:00:00,2018-03-27 12:00:00,long,9289.5,9244.5,-4815.0,107,1489910.5,stop_loss
48463,48464,2018-03-27 13:00:00,2018-03-27 14:00:00,long,9194.5,9126.25,-7371.0,108,1485095.5,stop_loss
48465,48470,2018-03-27 15:00:00,2018-03-27 21:00:00,long,9043.0,9080.75,4152.5,110,1477724.5,take_profit
48472,48473,2018-03-27 23:00:00,2018-03-28 00:00:00,long,9054.0,9037.5,-1815.0,110,1481877.0,stop_loss
48475,48476,2018-03-28 02:00:00,2018-03-28 03:00:00,long,9050.25,8994.5,-6132.5,110,1480062.0,stop_loss
48477,48479,2018-03-28 04:00:00,2018-03-28 06:00:00,long,9000.75,9048.0,5244.75,111,1473929.5,take_profit
48482,48483,2018-03-28 09:00:00,2018-03-28 10:00:00,long,9026.0,8971.25,-6022.5,110,1479174.25,stop_loss
48484,48486,2018-03-28 11:00:00,2018-03-28 13:00:00,long,8989.25,9017.75,3163.5,111,1473151.75,take_profit
48488,48490,2018-03-28 15:00:00,2018-03-28 18:00:00,long,8970.5,9000.0,3274.5,111,1476315.25,take_profit
48492,48493,2018-03-28 20:00:00,2018-03-28 21:00:00,long,8996.0,8984.75,-1248.75,111,1479589.75,stop_loss
48496,48498,2018-03-29 00:00:00,2018-03-29 02:00:00,long,8979.0,9018.0,4329.0,111,1478341.0,take_profit
48500,48505,2018-03-29 04:00:00,2018-03-29 09:00:00,long,9015.25,8957.5,-6352.5,110,1482670.0,stop_loss
48506,48507,2018-03-29 10:00:00,2018-03-29 11:00:00,long,9063.25,9050.25,-1430.0,110,1476317.5,stop_loss
48508,48509,2018-03-29 12:00:00,2018-03-29 13:00:00,long,9059.75,9105.0,4977.5,110,1474887.5,take_profit
48520,48521,2018-04-02 01:00:00,2018-04-02 02:00:00,long,9060.5,9048.0,-1375.0,110,1479865.0,stop_loss
48522,48526,2018-04-02 03:00:00,2018-04-02 07:00:00,long,9049.25,9038.75,-1155.0,110,1478490.0,stop_loss
48527,48528,2018-04-02 08:00:00,2018-04-02 09:00:00,long,9049.25,9006.75,-4675.0,110,1477335.0,stop_loss
48530,48532,2018-04-02 11:00:00,2018-04-02 13:00:00,long,8891.75,8850.75,-4592.0,112,1472660.0,stop_loss
48533,48534,2018-04-02 14:00:00,2018-04-02 15:00:00,long,8870.0,8899.25,3276.0,112,1468068.0,take_profit
48537,48541,2018-04-02 19:00:00,2018-04-02 23:00:00,long,8912.5,8915.25,308.0,112,1471344.0,eod
48544,48550,2018-04-03 02:00:00,2018-04-03 08:00:00,long,8926.0,8965.25,4396.0,112,1471652.0,take_profit
48552,48553,2018-04-03 10:00:00,2018-04-03 11:00:00,long,8938.25,8892.25,-5106.0,111,1476048.0,stop_loss
48555,48557,2018-04-03 13:00:00,2018-04-03 15:00:00,long,8927.25,8969.0,4676.0,112,1470942.0,take_profit
48561,48564,2018-04-03 20:00:00,2018-04-03 23:00:00,long,8948.25,8940.75,-832.5,111,1475618.0,eod
48565,48566,2018-04-04 00:00:00,2018-04-04 01:00:00,long,8943.5,8931.25,-1359.75,111,1474785.5,stop_loss
48567,48568,2018-04-04 02:00:00,2018-04-04 03:00:00,long,8922.0,8880.75,-4620.0,112,1473425.75,stop_loss
48570,48571,2018-04-04 05:00:00,2018-04-04 06:00:00,long,8848.5,8835.75,-1440.75,113,1468805.75,stop_loss
48572,48574,2018-04-04 07:00:00,2018-04-04 09:00:00,long,8856.75,8893.75,4144.0,112,1467365.0,take_profit
48575,48576,2018-04-04 10:00:00,2018-04-04 11:00:00,long,8926.0,8965.0,4368.0,112,1471509.0,take_profit
48579,48580,2018-04-04 14:00:00,2018-04-04 15:00:00,long,9031.0,9069.5,4235.0,110,1475877.0,take_profit
48585,48587,2018-04-04 21:00:00,2018-04-04 23:00:00,long,9112.75,9119.75,763.0,109,1480112.0,eod
48588,48598,2018-04-05 00:00:00,2018-04-05 10:00:00,long,9127.5,9105.5,-2398.0,109,1480875.0,stop_loss
48599,48600,2018-04-05 11:00:00,2018-04-05 12:00:00,long,9137.5,9120.0,-1907.5,109,1478477.0,stop_loss
48601,48602,2018-04-05 13:00:00,2018-04-05 14:00:00,long,9088.25,9117.25,3190.0,110,1476569.5,take_profit
48606,48610,2018-04-05 19:00:00,2018-04-05 23:00:00,long,9024.75,9019.5,-577.5,110,1479759.5,eod
48611,48612,2018-04-06 00:00:00,2018-04-06 01:00:00,long,9025.5,9024.0,-165.0,110,1479182.0,eow
48613,48614,2018-04-06 02:00:00,2018-04-06 03:00:00,long,9043.5,9038.75,-522.5,110,1479017.0,eow
48615,48616,2018-04-06 04:00:00,2018-04-06 05:00:00,long,9048.25,9054.5,687.5,110,1478494.5,eow
48617,48618,2018-04-06 06:00:00,2018-04-06 07:00:00,long,9059.75,9019.25,-4455.0,110,1479182.0,stop_loss
48619,48620,2018-04-06 08:00:00,2018-04-06 09:00:00,long,9047.25,9085.0,4152.5,110,1474727.0,take_profit
48622,48623,2018-04-06 11:00:00,2018-04-06 12:00:00,long,9056.75,9055.75,-110.0,110,1478879.5,eow
48625,48626,2018-04-06 14:00:00,2018-04-06 15:00:00,long,8925.0,8942.0,1904.0,112,1478769.5,eow
48628,48632,2018-04-08 18:00:00,2018-04-08 22:00:00,long,8973.5,9001.75,3135.75,111,1480673.5,take_profit
48633,48635,2018-04-08 23:00:00,2018-04-09 01:00:00,long,9013.75,9002.25,-1265.0,110,1483809.25,stop_loss
48636,48640,2018-04-09 02:00:00,2018-04-09 06:00:00,long,9013.0,9001.5,-1265.0,110,1482544.25,stop_loss
48643,48645,2018-04-09 09:00:00,2018-04-09 11:00:00,long,9038.0,9096.75,6462.5,110,1481279.25,take_profit
48650,48652,2018-04-09 16:00:00,2018-04-09 19:00:00,long,8993.5,8983.5,-1110.0,111,1487741.75,stop_loss
48653,48654,2018-04-09 20:00:00,2018-04-09 21:00:00,long,8991.75,9056.0,7131.75,111,1486631.75,take_profit
48657,48660,2018-04-10 00:00:00,2018-04-10 03:00:00,long,9098.0,9080.5,-1907.5,109,1493763.5,stop_loss
48661,48666,2018-04-10 04:00:00,2018-04-10 09:00:00,long,9091.25,9055.0,-3951.25,109,1491856.0,stop_loss
48667,48669,2018-04-10 10:00:00,2018-04-10 12:00:00,long,9095.75,9078.75,-1853.0,109,1487904.75,stop_loss
48670,48676,2018-04-10 13:00:00,2018-04-10 20:00:00,long,9111.0,9093.75,-1880.25,109,1486051.75,stop_loss
48677,48679,2018-04-10 21:00:00,2018-04-10 23:00:00,long,9092.5,9096.25,408.75,109,1484171.5,eod
48681,48686,2018-04-11 01:00:00,2018-04-11 06:00:00,long,9094.5,9069.0,-2779.5,109,1484580.25,stop_loss
48687,48689,2018-04-11 07:00:00,2018-04-11 09:00:00,long,9074.0,9116.75,4702.5,110,1481800.75,take_profit
48691,48692,2018-04-11 11:00:00,2018-04-11 12:00:00,long,9136.75,9121.75,-1635.0,109,1486503.25,stop_loss
48697,48702,2018-04-11 18:00:00,2018-04-11 23:00:00,long,9105.25,9113.25,872.0,109,1484868.25,eod
48705,48707,2018-04-12 02:00:00,2018-04-12 04:00:00,long,9109.0,9095.0,-1526.0,109,1485740.25,stop_loss
48708,48712,2018-04-12 05:00:00,2018-04-12 09:00:00,long,9107.0,9174.0,7303.0,109,1484214.25,take_profit
48714,48716,2018-04-12 11:00:00,2018-04-12 13:00:00,long,9168.25,9151.0,-1880.25,109,1491517.25,stop_loss
48717,48720,2018-04-12 14:00:00,2018-04-12 18:00:00,long,9175.75,9149.25,-2862.0,108,1489637.0,stop_loss
48721,48725,2018-04-12 19:00:00,2018-04-12 23:00:00,long,9155.0,9150.5,-490.5,109,1486775.0,eod
48726,48727,2018-04-13 00:00:00,2018-04-13 01:00:00,long,9154.0,9158.25,463.25,109,1486284.5,eow
48728,48729,2018-04-13 02:00:00,2018-04-13 03:00:00,long,9166.5,9161.25,-572.25,109,1486747.75,eow
48730,48731,2018-04-13 04:00:00,2018-04-13 05:00:00,long,9163.0,9170.5,817.5,109,1486175.5,eow
48732,48733,2018-04-13 06:00:00,2018-04-13 07:00:00,long,9180.0,9181.5,162.0,108,1486993.0,eow
48734,48735,2018-04-13 08:00:00,2018-04-13 09:00:00,long,9202.75,9179.25,-2538.0,108,1487155.0,stop_loss
48737,48738,2018-04-13 11:00:00,2018-04-13 12:00:00,long,9156.0,9158.25,245.25,109,1484617.0,eow
48739,48740,2018-04-13 13:00:00,2018-04-13 14:00:00,long,9169.5,9147.75,-2370.75,109,1484862.25,stop_loss
48742,48743,2018-04-13 16:00:00,2018-04-15 18:00:00,long,9142.25,9191.75,5395.5,109,1482491.5,take_profit
48746,48747,2018-04-15 21:00:00,2018-04-15 22:00:00,long,9172.0,9158.75,-1444.25,109,1487887.0,stop_loss
48749,48751,2018-04-16 00:00:00,2018-04-16 02:00:00,long,9168.75,9155.0,-1498.75,109,1486442.75,stop_loss
48752,48757,2018-04-16 03:00:00,2018-04-16 08:00:00,long,9161.0,9194.25,3624.25,109,1484944.0,take_profit
48759,48761,2018-04-16 10:00:00,2018-04-16 12:00:00,long,9163.25,9198.5,3842.25,109,1488568.25,take_profit
48764,48768,2018-04-16 15:00:00,2018-04-16 20:00:00,long,9183.25,9220.25,3996.0,108,1492410.5,take_profit
48770,48771,2018-04-16 22:00:00,2018-04-16 23:00:00,long,9222.25,9227.5,567.0,108,1496406.5,eod
48772,48781,2018-04-17 00:00:00,2018-04-17 09:00:00,long,9236.0,9264.25,3051.0,108,1496973.5,take_profit
48782,48785,2018-04-17 10:00:00,2018-04-17 13:00:00,long,9292.25,9324.0,3397.25,107,1500024.5,take_profit
48786,48794,2018-04-17 14:00:00,2018-04-17 23:00:00,long,9331.25,9339.5,882.75,107,1503421.75,eod
48820,48822,2018-04-19 02:00:00,2018-04-19 04:00:00,long,9348.5,9336.25,-1298.5,106,1504304.5,stop_loss
48823,48824,2018-04-19 05:00:00,2018-04-19 06:00:00,long,9341.25,9329.75,-1230.5,107,1503006.0,stop_loss
48825,48826,2018-04-19 07:00:00,2018-04-19 08:00:00,long,9335.25,9312.75,-2407.5,107,1501775.5,stop_loss
48827,48828,2018-04-19 09:00:00,2018-04-19 10:00:00,long,9310.75,9293.75,-1819.0,107,1499368.0,stop_loss
48830,48840,2018-04-19 12:00:00,2018-04-19 23:00:00,long,9266.75,9278.0,1203.75,107,1497549.0,eod
48841,48842,2018-04-20 00:00:00,2018-04-20 01:00:00,long,9286.75,9278.25,-909.5,107,1498752.75,eow
48843,48844,2018-04-20 02:00:00,2018-04-20 03:00:00,long,9270.0,9239.5,-3263.5,107,1497843.25,stop_loss
48845,48846,2018-04-20 04:00:00,2018-04-20 05:00:00,long,9258.75,9264.75,648.0,108,1494579.75,eow
48847,48848,2018-04-20 06:00:00,2018-04-20 07:00:00,long,9280.0,9274.75,-561.75,107,1495227.75,eow
48850,48851,2018-04-20 09:00:00,2018-04-20 10:00:00,long,9230.5,9210.0,-2214.0,108,1494666.0,stop_loss
48853,48854,2018-04-20 12:00:00,2018-04-20 13:00:00,long,9166.75,9187.25,2234.5,109,1492452.0,eow
48857,48863,2018-04-20 16:00:00,2018-04-22 23:00:00,long,9175.75,9195.0,2079.0,108,1494686.5,eod
48864,48866,2018-04-23 00:00:00,2018-04-23 02:00:00,long,9198.25,9186.0,-1323.0,108,1496765.5,stop_loss
48867,48872,2018-04-23 03:00:00,2018-04-23 08:00:00,long,9171.75,9202.5,3351.75,109,1495442.5,take_profit
48874,48876,2018-04-23 10:00:00,2018-04-23 12:00:00,long,9206.75,9173.0,-3645.0,108,1498794.25,stop_loss
48877,48878,2018-04-23 13:00:00,2018-04-23 14:00:00,long,9171.5,9126.25,-4932.25,109,1495149.25,stop_loss
48879,48886,2018-04-23 15:00:00,2018-04-23 23:00:00,long,9153.5,9174.25,2261.75,109,1490217.0,eod
48888,48893,2018-04-24 01:00:00,2018-04-24 06:00:00,long,9180.75,9214.0,3591.0,108,1492478.75,take_profit
48895,48896,2018-04-24 08:00:00,2018-04-24 09:00:00,long,9194.25,9166.75,-2970.0,108,1496069.75,stop_loss
48897,48898,2018-04-24 10:00:00,2018-04-24 11:00:00,long,9104.5,9076.5,-3052.0,109,1493099.75,stop_loss
48899,48900,2018-04-24 12:00:00,2018-04-24 13:00:00,long,9018.0,9002.5,-1705.0,110,1490047.75,stop_loss
48902,48909,2018-04-24 15:00:00,2018-04-24 23:00:00,long,9012.5,9016.5,440.0,110,1488342.75,eod
48910,48914,2018-04-25 00:00:00,2018-04-25 04:00:00,long,9014.5,8987.5,-2970.0,110,1488782.75,stop_loss
48915,48916,2018-04-25 05:00:00,2018-04-25 06:00:00,long,8998.5,8985.5,-1443.0,111,1485812.75,stop_loss
48917,48919,2018-04-25 07:00:00,2018-04-25 09:00:00,long,9004.5,8943.25,-6798.75,111,1484369.75,stop_loss
48920,48921,2018-04-25 10:00:00,2018-04-25 11:00:00,long,9010.25,8993.5,-1842.5,110,1477571.0,stop_loss
48922,48924,2018-04-25 12:00:00,2018-04-25 14:00:00,long,9008.25,9041.0,3635.25,111,1475728.5,take_profit
48926,48929,2018-04-25 16:00:00,2018-04-25 20:00:00,long,9073.0,9109.25,3987.5,110,1479363.75,take_profit
48931,48932,2018-04-25 22:00:00,2018-04-25 23:00:00,long,9097.25,9092.25,-545.0,109,1483351.25,eod
48933,48934,2018-04-26 00:00:00,2018-04-26 01:00:00,long,9093.5,9074.75,-2043.75,109,1482806.25,stop_loss
48935,48940,2018-04-26 02:00:00,2018-04-26 07:00:00,long,9068.25,9098.5,3327.5,110,1480762.5,take_profit
48941,48943,2018-04-26 08:00:00,2018-04-26 10:00:00,long,9114.25,9143.0,3133.75,109,1484090.0,take_profit
48945,48947,2018-04-26 12:00:00,2018-04-26 14:00:00,long,9136.75,9173.25,3978.5,109,1487223.75,take_profit
48949,48955,2018-04-26 16:00:00,2018-04-26 23:00:00,long,9242.25,9239.0,-351.0,108,1491202.25,eod
48956,48957,2018-04-27 00:00:00,2018-04-27 01:00:00,long,9241.25,9249.0,837.0,108,1490851.25,eow
48960,48961,2018-04-27 04:00:00,2018-04-27 05:00:00,long,9241.0,9244.0,324.0,108,1491688.25,eow
48962,48963,2018-04-27 06:00:00,2018-04-27 07:00:00,long,9245.25,9254.25,972.0,108,1492012.25,eow
48964,48965,2018-04-27 08:00:00,2018-04-27 09:00:00,long,9270.25,9180.5,-9603.25,107,1492984.25,stop_loss
48966,48967,2018-04-27 10:00:00,2018-04-27 11:00:00,long,9139.0,9155.0,1744.0,109,1483381.0,eow
48970,48971,2018-04-27 14:00:00,2018-04-27 15:00:00,long,9160.0,9162.0,218.0,109,1485125.0,eow
48979,48987,2018-04-30 00:00:00,2018-04-30 08:00:00,long,9199.0,9189.0,-1080.0,108,1485343.0,stop_loss
48988,48990,2018-04-30 09:00:00,2018-04-30 11:00:00,long,9195.5,9135.5,-6480.0,108,1484263.0,stop_loss
48992,48993,2018-04-30 13:00:00,2018-04-30 14:00:00,long,9137.0,9118.25,-2043.75,109,1477783.0,stop_loss
48994,49001,2018-04-30 15:00:00,2018-04-30 23:00:00,long,9110.0,9116.25,681.25,109,1475739.25,eod
49002,49006,2018-05-01 00:00:00,2018-05-01 04:00:00,long,9118.75,9094.75,-2616.0,109,1476420.5,stop_loss
49007,49015,2018-05-01 05:00:00,2018-05-01 13:00:00,long,9102.75,9137.25,3760.5,109,1473804.5,take_profit
49017,49018,2018-05-01 15:00:00,2018-05-01 16:00:00,long,9184.5,9218.25,3645.0,108,1477565.0,take_profit
49022,49024,2018-05-01 21:00:00,2018-05-01 23:00:00,long,9193.5,9198.25,513.0,108,1481210.0,eod
49025,49034,2018-05-02 00:00:00,2018-05-02 09:00:00,long,9208.5,9182.75,-2781.0,108,1481723.0,stop_loss
49035,49036,2018-05-02 10:00:00,2018-05-02 11:00:00,long,9182.0,9164.0,-1944.0,108,1478942.0,stop_loss
49037,49040,2018-05-02 12:00:00,2018-05-02 15:00:00,long,9174.75,9146.5,-3051.0,108,1476998.0,stop_loss
49042,49047,2018-05-02 18:00:00,2018-05-02 23:00:00,long,9137.5,9139.5,218.0,109,1473947.0,eod
49049,49055,2018-05-03 01:00:00,2018-05-03 07:00:00,long,9137.25,9109.0,-3079.25,109,1474165.0,stop_loss
49056,49058,2018-05-03 08:00:00,2018-05-03 10:00:00,long,9109.0,9049.5,-6485.5,109,1471085.75,stop_loss
49059,49060,2018-05-03 11:00:00,2018-05-03 12:00:00,long,9081.0,9143.0,6820.0,110,1464600.25,take_profit
49062,49065,2018-05-03 14:00:00,2018-05-03 18:00:00,long,9140.5,9169.0,3106.5,109,1471420.25,take_profit
49067,49068,2018-05-03 20:00:00,2018-05-03 21:00:00,long,9156.25,9144.75,-1253.5,109,1474526.75,stop_loss
49070,49071,2018-05-03 23:00:00,2018-05-04 00:00:00,long,9150.25,9166.0,1716.75,109,1473273.25,eow
49073,49074,2018-05-04 02:00:00,2018-05-04 03:00:00,long,9145.5,9155.0,1035.5,109,1474990.0,eow
49077,49078,2018-05-04 06:00:00,2018-05-04 07:00:00,long,9148.5,9142.5,-654.0,109,1476025.5,eow
49079,49080,2018-05-04 08:00:00,2018-05-04 09:00:00,long,9141.5,9160.25,2043.75,109,1475371.5,eow
49081,49082,2018-05-04 10:00:00,2018-05-04 11:00:00,long,9229.0,9247.25,1971.0,108,1477415.25,eow
49084,49085,2018-05-04 13:00:00,2018-05-04 14:00:00,long,9268.5,9276.5,856.0,107,1479386.25,eow
49088,49092,2018-05-06 18:00:00,2018-05-06 22:00:00,long,9284.0,9315.75,3397.25,107,1480242.25,take_profit
49094,49096,2018-05-07 00:00:00,2018-05-07 02:00:00,long,9330.75,9313.25,-1872.5,107,1483639.5,stop_loss
49097,49104,2018-05-07 03:00:00,2018-05-07 10:00:00,long,9307.75,9337.25,3156.5,107,1481767.0,take_profit
49105,49106,2018-05-07 11:00:00,2018-05-07 12:00:00,long,9344.75,9330.0,-1578.25,107,1484923.5,stop_loss
49107,49109,2018-05-07 13:00:00,2018-05-07 15:00:00,long,9337.75,9325.5,-1310.75,107,1483345.25,stop_loss
49111,49116,2018-05-07 18:00:00,2018-05-07 23:00:00,long,9321.0,9326.75,615.25,107,1482034.5,eod
49117,49121,2018-05-08 00:00:00,2018-05-08 04:00:00,long,9328.75,9311.25,-1872.5,107,1482649.75,stop_loss
49122,49123,2018-05-08 05:00:00,2018-05-08 06:00:00,long,9309.0,9299.25,-1043.25,107,1480777.25,stop_loss
49125,49126,2018-05-08 08:00:00,2018-05-08 09:00:00,long,9318.0,9294.75,-2487.75,107,1479734.0,stop_loss
49127,49129,2018-05-08 10:00:00,2018-05-08 12:00:00,long,9301.5,9289.75,-1257.25,107,1477246.25,stop_loss
49130,49139,2018-05-08 13:00:00,2018-05-08 23:00:00,long,9296.0,9320.5,2621.5,107,1475989.0,eod
49143,49149,2018-05-09 03:00:00,2018-05-09 09:00:00,long,9336.25,9322.25,-1498.0,107,1478610.5,stop_loss
49150,49152,2018-05-09 10:00:00,2018-05-09 12:00:00,long,9313.5,9370.0,6045.5,107,1477112.5,take_profit
49156,49162,2018-05-09 16:00:00,2018-05-09 23:00:00,long,9397.0,9417.5,2173.0,106,1483158.0,eod
49166,49174,2018-05-10 03:00:00,2018-05-10 11:00:00,long,9413.25,9446.5,3524.5,106,1485331.0,take_profit
49175,49185,2018-05-10 12:00:00,2018-05-10 23:00:00,long,9458.25,9470.0,1233.75,105,1488855.5,eod
49187,49188,2018-05-11 01:00:00,2018-05-11 02:00:00,long,9465.75,9452.75,-1365.0,105,1490089.25,stop_loss
